,movie_id,movie_title,titile,comment_id,positive,negative,speech,neutral,skip
2954,20850,Опасные секреты,офигенный фильм?? Рекомендую!,11459,0.9732507467269897,0,0,0.24509501457214355,0.0
2955,9709,Вечное сияние чистого разума,странный фильм. ,11458,0,0,0,0.9855064153671265,0.0071314298547804356
2956,20520,Вулкан,Дуже неперевершено проведений час у цьому світі головних героїв!,11457,0,0.14034625887870789,0,0.0,0.8670457601547241
2957,4766,Хижина,Советую к просмотру. Однозначно в личную фильмотеку,11456,0.3140605390071869,0,0,0.8991314172744751,0.0
2958,11047,До встречи с тобой,нарыдалаааась..... офигенный фильм,11455,0.9579222798347473,0.0980893224477768,0,0.0,0.0
2959,20007,Семейный уик-энд,"Фільм максимально дивний,  психологічно важкий. ",11454,0,0,0,0.2509227991104126,0.607673168182373
2960,21094,Миллиарды,норм,11453,0.005564924795180559,0,0,0.8221991658210754,0.0
2961,13838,Приключения Паддингтона 2,хуйта якась,11452,0,0.22271016240119934,0,0.0,0.9841036200523376
2962,9092,Назад в будущее,Моя самая любимая трилогия!!!!!Смотрела раз 20!!! И буду смотреть!!! Всем рекомендую!!!¦?¦?¦?,11451,0.20690405368804932,0,0,0.348655104637146,0.0
2963,20726,Улица потрошителя,Чудовий сериал.Рекомендую до перегляду,11450,0.348655104637146,0,0,0.0,0.538993239402771
2964,12810,Червоный, Тяжёлый фильм,11449,0.38492217659950256,0,0,0.8311530351638794,0.0
2965,19852,Дитя робота,мне понравилось хороший фильм ??,11448,0.9615437984466553,0,0,0.061885979026556015,0.0
2966,2177,12 лет рабства,"Оскароносна кінострічка з чудовою грою акторів та реалістичним відтворенням жахливих умов існування Чорних.
Рабовласництво, як і Кріпацтво, - огидні частини Світової Історії, про які має знати та пам'ятати кожен цивілізований громадянин планети",11447,0,0.14034625887870789,0,0.0,0.8080772161483765
2967,20480,Легенда Карпат,"Вітаю черговий український фільм, але... Знято, нажаль слабенько, погоджуюсь із попередніми коментарями щодо слабкої акторської гри. І підбір  акторів вкрай невдалий. Тут у ватазі опришків переважають кремезні широкоплечі і відгодовані  хлопці, в той час як в дійсності в опришки йшли переважно найбідніші, що зазвичай не їли досита.   З джерел відомо, що Олекса при випробуваннях опришків надавав перевагу  спритності і сміливості,  а не силі.  Сам Олекса народився у дуже бідній родині, в батька, що не мав навіть хати (лише вівці). І він сам в молодості і його батько - випасали в Карпатах отари овець, а це передбачає багатокілометрові марші в гірській місцевості - такі люди зазвичай досить витривалі і худорляві. Головний герой у фільмі  ""Легенда Карпат"" - кремезний і відгодований дядько, персонаж  значно менш схожий  на  Довбуша ніж головний герой  у старому фільмі ""Довбуш"" 1959 р.  Складається враження що він  мабуть  чийсь кум або племінник, т.як  він настільки не підходити на  типаж Довбуша і при цьому був затвердженим на цю роль... Ви ж не взяли б на роль Котигорошка або Іллі Муровмця актора худорлявої статури? І грати Дюймовочку навряд чи підбирали б акторку з статурою Руслани Писанки?",11446,0,0.22816647589206696,0,0.0,0.812877357006073
2968,11234,Преступная деятельность,отличный фильм для мозгов. ,11445,0.7490972280502319,0,0,0.08270734548568726,0.0
2969,2290,Бэйтаун вне закона,мне нравятся такие фильмы. прикольно. ,11444,0.9496793746948242,0,0,0.1968362182378769,0.0
2970,15433,Гримм,3-й сезон 1 серія не працює звук (((,11443,0,0.6370407938957214,0,0.0,0.3557848632335663
2971,16762,Аладдин,где русский перевод? на украинском не смотрю,11442,0,0.10375863313674927,0,0.9890230894088745,0.0
2972,7347,Монстры на каникулах,прикольна мова,11441,0.9648651480674744,0,0,0.0,0.04469086229801178
2973,13303,На глубине 6 футов,"фильм классный.сюжет,актеры,графика.посмотрите обязательно",11440,0.5775054097175598,0,0,0.6992644667625427,0.0
2974,21570,Джокер,numi place ,11439,0,0,0,0.9946250915527344,0.020974241197109222
2975,5061,Человек-паук: Возвращение домой,прикольний фильмец,11438,0.8774868249893188,0,0,0.05835584178566933,0.0
2976,19037,Человек-невидимка,"Власне, дуже цікавий фільм. Зовсім немає нічого спільного з твором Герберта Уелса, але як наукова фантастика - добре ""смакує"".  ",11437,0,0.18714269995689392,0,0.0,0.9362950325012207
2977,19185,Черкассы,матюки заважають сприйняттю: відволікають.  Художній рівень відмінний. Такі фільми потрібні  про АТО також.,11436,0,0,0,0.4378334879875183,0.585111141204834
2978,17055,Зеленая книга,"фільм з тих, що хочеться подивитися ще раз. ",11434,0,0.09269777685403824,0,0.0,0.9899964332580566
2979,17763,Мегамозг,"Отставания звука, не думал что в таком сайте такое возможно.",11433,0,0.13297423720359802,0,0.7826725244522095,0.0
2980,11382,Эмоджи фильм,"Мультфільм супер, а оцінили його на 3.3 бала :(",11432,0,0.29422497749328613,0,0.0,0.20182321965694427
2981,11382,Эмоджи фильм,"Фільм супер, а оцінили його на 3.3 бала :(",11431,0,0.4843900501728058,0,0.0,0.2814156115055084
2982,20840,Достать ножи,Було класно,11430,0.33459946513175964,0,0,0.0,0.9099169969558716
2983,19047,Преданная,Це фантастичний український фільм??,11429,0,0,0,0.4378334879875183,0.839743971824646
2984,21172,Нереальный КОПец,Не жахливо. Просто погано.,11428,0,0.8933194279670715,0,0.1294127255678177,0.0
2985,20040,Форрест Гамп,Один з найкращих фільмів в історії.. І поза будь-якими рейтингами - просто один з найулюбленіших. ДЯКУЮ СВІТ.ТВ за дубляж!,11427,0,0,0,0.1259327530860901,0.8596737384796143
2986,2248,Дивергент,"Звичайнісінький підлітковий пост-апокаліпсис.. Непогано, але дивитись продовження бажання немає.. Особливо знаючи, що серію так і не закінчили",11426,0,0.3140605390071869,0,0.0,0.8706072568893433
2987,3848,Гордость и предубеждение и зомби,мне нравится,11425,0.9511522054672241,0,0,0.275139719247818,0.0
2988,20997,Сказка старого мельника,Очень добрый фильм о правильных ценностях.,11424,0.22271016240119934,0,0,0.7773098945617676,0.0
2989,20918,ВАЛЛ·И,мультик очень классная его самого детства смотрел нет сестра кричала,11422,0.4378334879875183,0,0,0.16027602553367615,0.0
2990,16265,Сотка,цікавий фільм. раджу подивитися.,11421,0,0.08510905504226685,0,0.0,0.9019306898117065
2991,21108,Рэй Донован,"ФАЙНИЙ ФІЛЬМ ! Є сюжет, смисл, реальність. РЕКОМЕНДУЮ !!!",11420,0,0,0,0.3702353835105896,0.287777841091156
2992,3858,Левша,"ДУЖЕ ФАЙНИЙ, чуттєвий ФІЛЬМ!!! РЕКОМЕНДУЮ!",11419,0.14034625887870789,0,0,0.0,0.9046605229377747
2993,3582,Джанго освобожденный,"Джанго виявився не менш зухвалим ніж плантатор, коли отримав можливість проявити себе.
Чудово відтворена атмосфера  Дикого, Дикого Заходу",11418,0,0.13297423720359802,0,0.0,0.5312193632125854
2994,20999,Страна грез,"фильм замечательный.  игра актёров непривзойдённая ,особенно Марго ",11417,0.6791887283325195,0,0,0.11280541121959686,0.0
2995,8371,Большая афера,Добрый классный фильм!),11416,0.9980832934379578,0,0.032110705971717834,0.0,0.0
2996,15765,Балто,Найкращий мультик в світі. Реву як ненормальна.)) Моє дитинство.,11415,0,0,0,0.40734341740608215,0.812877357006073
2997,1755,Петля времени,Достоен просмотра несмотря на мелкие нестыковки в самом фильме.,11414,0.2814156115055084,0,0,0.8774868249893188,0.0
2998,7360,Робинзон Крузо: Очень обитаемый остров,Настоящи фильм лучше ,11413,0.880807101726532,0,0,0.20182321965694427,0.0
2999,3611,Человек-паук 2,"Этот фильм очень душевный,я когда его смотрел я пару раз чуть не заплакал.Фильм очень прикольный советую посмотреть",11412,0.771853506565094,0,0,0.11921291798353195,0.0
3000,18968,Варкрафт,Суперовий фільм.,11411,0,0,0,0.06755668669939041,0.585111141204834
3001,4649,В погоне за счастьем,Отличный фильм! Уилл Смит как всегда -красавец.,11410,0.9896818399429321,0.03623005375266075,0,0.0,0.0
3002,16632,Жизнь прекрасна,Отличный фильм. Сильный.,11409,0.9949496984481812,0,0,0.008857354521751404,0.0
3003,17227,Патрик,классссссс?????????????????? суперррррр???,11408,0,0.3998216390609741,0,0.08510905504226685,0.0
3004,3840,Сила воли,"интересный фильм, советую",11407,0.7310686111450195,0,0,0.7663036584854126,0.0
3005,11711,"Человек, который познал бесконечность","Вражає системність Англійської науки, яка працює як машина, підпорядковуючи натхнення та спрямовуючи його у потрібне русло
Чудово відтворена атмосфера університетського середовища",11406,0,0,0,0.1968362182378769,0.7122421860694885
3006,21012,Бесславные крепостные,"А мені сподобалось. Звичайно, що кожному своє. Але фільм гарний. Динамічний. Не позіхнув ні разу. Правда мало, хотілось більше.",11405,0,0.3629792034626007,0,0.0,0.8903042674064636
3007,51,Впусти меня. Сага,полная хрень!!!! не тратьте время!!! такого бреда я ещё не видела!!!,11404,0.2814156115055084,0.6297846436500549,0,0.0,0.0
3008,20738,Пожиратели,"а де решта серій в 1 сезоні їх 8, а тут тільки 3 чомусь",11403,0,0,0,0.16452647745609283,0.7490972280502319
3009,11343,Земля будущего,"честно, ни о чем...к концу понимаешь, что фильм как будто только начался....",11402,0,0.3276783227920532,0,0.5156299471855164,0.0
3010,15695,Анон,"Сыроват, но многие любят стейк с кровью.",11401,0,0,0,0.9124462008476257,0.061885979026556015
3011,15653,Простые сложности,фільм подарував настрій ,11400,0,0,0,0.053413331508636475,0.5621865391731262
3012,1847,На грани,"Фильм классный. 8/10 Немного затянутый и много кульминацей. Не для семейного просмотра, а так мужику за пивасом сойдёт ",11399,0.14805719256401062,0,0,0.6513648629188538,0.0
3013,21172,Нереальный КОПец,мда.. я очікувала чогось більшого.. сценарій як ніби писали підлітки..,11398,0,0.40734341740608215,0,0.0,0.8903042674064636
3014,17743,Дюплекс,"Гарна комедія, тільки чомусь немає української доріжки!",11397,0.16027602553367615,0,0,0.0,0.7122421860694885
3015,20704,Свадебное наследство,"Величезна подяка усім, хто задумав і створив фільм! Творіть далі! Нам це потрібно!",11396,0.16027602553367615,0,0,0.0,0.6370407938957214
3016,15174,Жажда смерти,"Camila Morrone - чудово грає! Неймовірно талановита актриса!
Захопливий сюжет. Фільм вартий перегляду!",11395,0,0,0,0.22271016240119934,0.5775054097175598
3017,16860,Университет монстров,круто,11394,1.0000100135803223,1.0000003385357559e-05,0,0.0,0.0
3018,20988,На мой взгляд,замечательный фильм,11393,0.9952548146247864,0,0,0.056662432849407196,0.0
3019,3860,Лофт,один из самых любимых фильмов ! к просмотру всем) ,11392,0.8634016513824463,0,0,0.30736804008483887,0.0
3020,20652,Служанка,фильм для взрослых мне очень понравился ! ,11391,0.9173126816749573,0,0,0.4301573634147644,0.0
3021,17055,Зеленая книга,фильм офигенный  комедия и драмма всё как в жизни ,11390,0.8221991658210754,0,0,0.06755668669939041,0.0
3022,19047,Преданная,Фільм прекрасний! Чітко передали минуле.,11389,0.4921981394290924,0,0,0.0,0.3415925204753876
3023,20672,Чужая молитва,Чи ви маєте тифлокоментар до цього фільму?,11388,0,0,0,0.7310686111450195,0.8519628047943115
3024,16278,Рапунцель: Запутанная история,для мене цей фільм був дуже цікавим ,11384,0,0.048867784440517426,0,0.0,0.9981998205184937
3025,20512,После,"классный фильм, стоит посмотреть.",11385,0.7606606483459473,0,0,0.4378334879875183,0.0
3026,20512,После,"классный фильм, стоит посмотреть.",11386,0.7606606483459473,0,0,0.4378334879875183,0.0
3027,19052,Мои мысли тихие,"Все українське,чудово,отримав задоволення.",11387,0.30736804008483887,0,0,0.0,0.6584275364875793
3028,20652,Служанка,Чудовий фільм!,11383,0.1067005917429924,0,0,0.0,0.9732507467269897
3029,7735,Маша и Медведь,супер мультик.,11382,0.03964884206652641,0,0,0.9073222279548645,0.0
3030,20617,Герои,Гарний та цікавий серіал з досить глибоким підтекстом.Подивилась на одному диханні. Рекомєндую.,11381,0,0.287777841091156,0,0.0,0.8519628047943115
3031,20705,Борщ. Секретный ингредиент,Отличный фильм,11380,0.9995517134666443,0,0,0.0,0.001108730910345912
3032,15765,Балто,я теж не можу його подивитись зробить його бесплатний ,11379,0,0.2568419873714447,0,0.0,0.9732507467269897
3033,15653,Простые сложности,????????????,11378,0,0.06561483442783356,0,0.9481645226478577,0.0
3034,21067,Страшные сказки,??,11371,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3035,15653,Простые сложности,(?'?'?),11369,0,0,0,1.0000100135803223,0.008587487041950226
3036,15653,Простые сложности,© nbvmcbhn,11368,0,0,0,0.9995927214622498,0.010338151827454567
3037,15653,Простые сложности,????????,11366,0,0,0,0.9905974268913269,0.016924913972616196
3038,15653,Простые сложности,????,11365,0,0,0,0.9976868629455566,0.001335022272542119
3039,20705,Борщ. Секретный ингредиент,Дуже круті локаціі та герої. Гарні рецепти борщу),11364,0.22271016240119934,0,0,0.0,0.538993239402771
3040,3592,Люди в черном 2,Легендарный фильм ??,11363,0.056662432849407196,0,0,0.9755869507789612,0.0
3041,20512,После,"классный фильм, стоит посмотреть.",11362,0.7606606483459473,0,0,0.4378334879875183,0.0
3042,16278,Рапунцель: Запутанная история,да яэво уже видила ну ви знали шо унеэ воласи не настащеэ бо унеэ приклеэний парих кто саглосний,11361,0,0.23935934901237488,0,0.0,0.7606606483459473
3043,4768,Патриот,Татусь з двома хлопчиками весь загін знищив - отакої,11360,0.1097157895565033,0,0,0.0,0.9669240117073059
3044,18968,Варкрафт,"фильм супер, стоит смотреть однозначно ",11359,0.5698626637458801,0,0,0.6654205918312073,0.0
3045,18968,Варкрафт,Фильм понравился! Рекомендую ,11358,0.9911626577377319,0,0,0.3007555902004242,0.0
3046,11575,Элементарно,где перевод 23й серии 3й сезон ???,11355,0,0,0,0.993317186832428,0.03309597820043564
3047,21011,DZIDZIO ПЕРВЫЙ РАЗ,чудовий фільм !!!!!,11354,0.22271016240119934,0,0,0.0,0.8903042674064636
3048,17795,Плохие парни навсегда,"купил за 1 грн на месяц,деньги списали,а фильм не могу посмотреть",11353,0,0,0,0.6723417043685913,0.1778208613395691
3049,10895,Похождения императора,"мультик грузила 2 часа ,по окончанию не открывается...",11352,0,0.13297423720359802,0,0.8634016513824463,0.0
3050,9182,Лабиринт Фавна,"дуже гарний фільм, але правда не всім зайде. дивилась його в дитинстві і обожнювала",11351,0,0.38492217659950256,0,0.0,0.8933194279670715
3051,16841,Простушка,классный фильм советую всем посмотреть,11350,0.8439050912857056,0,0,0.11280541121959686,0.0
3052,20043,Терминал,??????,11349,0,0,0,0.9972950220108032,0.005921069998294115
3053,20043,Терминал,Жизненно ?? ...,11348,0,0.03515484184026718,0,0.9942797422409058,0.0
3054,20856,Doom: Аннигиляция,что сказать фильм не плохой посмотреть можно. Но если вы любите сюжет не советую моя оценка 8из10 ,11347,0.08510905504226685,0,0,0.8080772161483765,0.0
3055,16369,Вспомнить всё,text,11345,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3056,20043,Терминал, ? Интересно! ???? ? Интересно!  12????,11344,0.01591639406979084,0,0,0.6442351341247559,0.0
3057,20043,Терминал, ? Интересно! ???? ? Интересно! ????,11343,0.01972912810742855,0,0,0.348655104637146,0.0
3058,2403,Вавилон Н.Э.,хороший фильм. Смотрели вместе с мужем на одном дыхании. Рекомендую к просмотру ,11341,0.5000100135803223,0,0,0.5698626637458801,0.0
3059,20043,Терминал, ? Интересно! ???? ? Интересно! ?,11340,0.010023568756878376,0,0,0.7931159734725952,0.0
3060,20043,Терминал,Прикольный фильм! ????????,11339,0.44553956389427185,0,0,0.06755668669939041,0.0
3061,4737,Охотники за привидениями,Классный фильм! ????????,11338,0.4765896201133728,0,0,0.01244165189564228,0.0
3062,11575,Элементарно,А де пропав 7й сезон? Чи плануєте його повернути назад?,11337,0,0,0,0.4225146472454071,0.6584275364875793
3063,9182,Лабиринт Фавна, Какой глупый фильм. Зря потраченное время,11336,0.29422497749328613,0.3775506913661957,0,0.0,0.0
3064,10523,Рэмбо III,Раніше за Месників був Джон Рембо!,11335,0,0,0,0.4532718360424042,0.6723417043685913
3065,20486,Круты 1918,говно обоссаное,11334,0,0.7663036584854126,0,0.0,0.1067005917429924
3066,10498,Рэмбо: Первая кровь 2,Дуже крутезний фільм. Вперше подивився з таким якісним звуком та дубляжем.,11332,0,0.14415885508060455,0,0.0,0.9820237755775452
3067,10529,Рэмбо: Первая кровь,Якісна картинка та повне дублювання. Дякую за таку якість та повагу до глядачів. Фільм гідний уваги!,11331,0,0.09535945951938629,0,0.0,0.9241518378257751
3068,19048,1917,Рекомендую!!!!,11330,0.6513648629188538,0,0,0.6513648629188538,0.0
3069,20581,Тарас. Возвращение,"Фільм дуже сподобався! Дякую виконавцям ролей, знімальному майданчику. Рекомендую для просмотру, хто ще не дивився. Молодці!",11329,0.1294127255678177,0,0,0.0,0.5621865391731262
3070,21067,Страшные сказки,захватує  с першої  хвилини ?????,11328,0,0.275139719247818,0,0.6513648629188538,0.0
3071,9278,Последний охотник на ведьм,"Ще один гарний фільм з Він Дізелем,чудова гра актора",11327,0,0.03515484184026718,0,0.0,0.9241518378257751
3072,17777,Люди в черном: Интернэшнл,Вау здесь главных персонажей играют те актеры которые играли Тора и Валькирью,11326,0,0.09010298550128937,0,0.9344051480293274,0.0
3073,20810,Атлантида,скучно и без особого сюжета. потрібно для молоді патріотичні фільми а не жах наслідків участі в Захисті держави,11325,0,0.3007555902004242,0,0.33459946513175964,0.0
3074,17239,Астерикс и тайное зелье,Астерикс ¦?,11324,0,0,0,1.0000100135803223,0.042097724974155426
3075,18594,На линии огня,В се круто,11323,1.0000100135803223,0,0,0.01799621433019638,0.0
3076,15664,Мстители: Эра Альтрона,vilam,11319,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3077,21123,Звук металла,"Скажіть, а чи буде українська доріжка?",11320,0,0,0,0.5078218579292297,0.6513648629188538
3078,20927,Мой дедушка — Дед Мороз,"Еле досмотрела, не рекомендую озвучка все портит, такие моменты как Максим пишет письмо в начале фильма вовсе не правдоподобно смотрится, дети в фильме играют лучше чем взрослые . Не рекомендую.",11321,0.18714269995689392,0,0,0.6370407938957214,0.0
3079,15664,Мстители: Эра Альтрона,vilam,11322,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3080,1849,Белоснежка: Месть гномов,"смотрели на одном дыхании ,всем советую, хорош для семейного просмотра .",11315,0.22816647589206696,0,0,0.5000100135803223,0.0
3081,20341,Братец медвежонок 2: Лоси в бегах,топов только я Из России,11316,0,0.11280541121959686,0,0.839743971824646,0.0
3082,3583,Капитан Филлипс,очень рекомендую,11317,0.523430347442627,0,0,0.9073222279548645,0.0
3083,20927,Мой дедушка — Дед Мороз,На 3ку,11318,0,0,0,1.0000100135803223,0.0014203583123162389
3084,15433,Гримм,классный фильм всем советую.смотреть не пересмотреть,11194,0.7057950496673584,0,0,0.3629792034626007,0.0
3085,18968,Варкрафт,Коли вийде 2 частина фільму?,11195,0,0,0,0.9963027834892273,0.16886694729328156
3086,2403,Вавилон Н.Э.,отличный фильм ,11196,0.9995517134666443,0,0,0.0,0.001108730910345912
3087,21210,Предчувствие,Фільм надзвичайний! Та не всі зможуть зрозуміти і  оцінити. Декому це просто не дано!,11197,0,0.3923468291759491,0,0.0,0.7057950496673584
3088,19407,Безумная свадьба 2,Третя частина є на ютубі !,11198,0,0,0,0.9416641592979431,0.07370626926422119
3089,21210,Предчувствие,Фільм надзвичайний!,11199,0,0,0,0.3775506913661957,0.7248802781105042
3090,20584,Пушки Акимбо,"как же я незнала об этом давно ,качество отличное, очень приятно смотреть. ",11200,0.880807101726532,0.13661839067935944,0,0.0,0.0
3091,9293,Охотники за привидениями,"А мне фильм очень понравился! лёгкая комедия с элементами фантастики, актерский состав классный) Подойдёт для просмотра вечерком после работы, что бы разгрузить мозги))",11201,0.2568419873714447,0,0,0.4225146472454071,0.0
3092,9293,Охотники за привидениями,"А мне фильм очень понравился! Лёгкая комедия с элементами фантастики, актерский состав классный) Подойдёт для просмотра вечерком после работы, чтобы разгрузить мозги))",11202,0.1968362182378769,0,0,0.4688006341457367,0.0
3093,15173,Дом-монстр,?????????????????????????????????????????????????,11203,0,0.6791887283325195,0,0.585111141204834,0.0
3094,17206,В поисках Дори,Відключіть постійні сповіщення на екрані телевізора бо вже дістало.,11204,0,0,0,0.287777841091156,0.5078218579292297
3095,13945,Кролик Питер,"Может, мультик и хороший. Но после реакции кроликов на смерть хозяина, что вообще-то, был прав, выгоняя их, я вырубила. ",11205,0,0,0,0.5078218579292297,0.1824355274438858
3096,20704,Свадебное наследство,"Яскравий,історичний фільм,вважаю треба включити в освітню програму. Класна робота, дякуєм команді і авторам фільма!",11206,0,0,0,0.07808816432952881,0.771853506565094
3097,20512,После,"Дуже крутий фільм ,він став найулюбленішим моїм фільмом!!!????????????????????????????????????????????????",11207,0,0.44553956389427185,0,0.0,0.6370407938957214
3098,20420,101 далматинец,пшдр  ,11208,0,1.0000003385357559e-05,0,0.9697954058647156,0.0
3099,19594,Лазурный берег,"Очень  хороший фильм.  Жалко женщину,  его жену, мне похожа эта история из реальной ихней жизни (( как сильно он ее поддерживал, через многое они прошли, и сняли фильм на своей  истории,  жалко не преодолели они всех трудностей. Ставлю 10",11209,0.1732981950044632,0.4921981394290924,0,0.0,0.0
3100,14880,Пассажир,"Ну, такое..... ",11210,0,0.16886694729328156,0,0.30736804008483887,0.0
3101,20918,ВАЛЛ·И,дуже класний мультик!!! я аж розплакалася коли Воллі піткувався,11211,0.042097724974155426,0,0,0.0,0.91965252161026
3102,20918,ВАЛЛ·И,крутий мульт!!! РЕКОМДУЮ,11212,0.4921981394290924,0,0,0.11280541121959686,0.0
3103,10631,Мачо и ботан,Классный фильм!,11213,1.0000100135803223,0,0,0.0032830648124217987,0.0
3104,21099,Блудливая Калифорния,чому 8 серія 1 сезону має тільки російську озвучку...,11214,0,0.20182321965694427,0,0.0,0.7310686111450195
3105,7378,Балерина,мультик дуже сподобався,11215,0,0,0,0.9688661694526672,0.24509501457214355
3106,18752,Отель Мумбаи: Противостояние,Жесть. Фільм класний. Проймаєшся. Співчуваєш. Релігія - зло.,11216,0,0.2814156115055084,0,0.0,0.8439050912857056
3107,20704,Свадебное наследство,первет ,11217,0,0,0,1.0000100135803223,0.000617075536865741
3108,12602,Смерть ей к лицу,Чудова комедія з чорним гумором. Рекомендую,11218,0.38492217659950256,0,0,0.0,0.30736804008483887
3109,18934,Начало,Чеклама на придбанних фільмах виглядає не дуже. Спочатку...,11219,0,0,0,0.6297846436500549,0.538993239402771
3110,18752,Отель Мумбаи: Противостояние,Жесть. Фільм класний. Проймаєшся. Співчуваєш. Релігія - зло.,11220,0,0.2814156115055084,0,0.0,0.8439050912857056
3111,13216,Признания опасного человека,Ерунда полная.,11221,0,0.21207880973815918,0,0.880807101726532,0.0
3112,16677,Давайте потанцуем,дякую за фільм. ,11222,0,0,0,0.38492217659950256,0.6859594583511353
3113,16677,Давайте потанцуем,дякую за фільм. ,11223,0,0,0,0.38492217659950256,0.6859594583511353
3114,3599,Одноклассники,Клас!,11224,0.7773098945617676,0,0,0.0,0.14415885508060455
3115,18344,Захар Беркут,Низький поклон всіей команді яка працювала над цім шедевром.,11225,0,0,0,0.14034625887870789,0.7371681928634644
3116,20051,Знакомство с Факерами,охуенный,11226,1.0000100135803223,0,0,0.0,0.007587242405861616
3117,15433,Гримм,"очень классный сериал, оторваться не возможно ????",11227,0.2814156115055084,0,0,0.16027602553367615,0.0
3118,1980,Без компромиссов,норм кінчик,11228,0.1732981950044632,0,0,0.3923468291759491,0.0
3119,2396,Волк с Уолл-стрит,Очень красный фильм.,11229,0.9344051480293274,0,0,0.06755668669939041,0.0
3120,16700,Слепые пятна,Кто стремится к шыршасы  тот и добьется   своего,11230,0,0,0,0.8354935646057129,0.15611489117145538
3121,16700,Слепые пятна,класс!!!,11231,0.9928885698318481,0,0,0.0029910325538367033,0.0
3122,16694,Голубая игуана,классный фильм,11232,0.9991269707679749,0,0,0.014073628932237625,0.0
3123,16700,Слепые пятна,класс!!!,11233,0.9928885698318481,0,0,0.0029910325538367033,0.0
3124,3820,Славные парни,суперский фильм! ,11234,0.8221991658210754,0,0,0.3276783227920532,0.0
3125,3820,Славные парни,мне нравится!!!,11235,0.9879562258720398,0,0,0.03022458776831627,0.0
3126,13887,Война и мир,фильм достойноен просмотра.,11236,0.14034625887870789,0,0,0.880807101726532,0.0
3127,19853,Королевский корги,Мне очень понравилось. Я и плакала и смеялась.?????,11237,0.8221991658210754,0.1294127255678177,0,0.0,0.0
3128,14121,Страна призраков,"Бред полный,фильм для шизиков.Отстой",11238,0,0.7310686111450195,0,0.3702353835105896,0.0
3129,16077,Шрек Третий,крутой фильм!,11239,0.9994572401046753,0,0,0.09535945951938629,0.0
3130,3840,Сила воли,хороший фильм интересно,11240,0.9911626577377319,0,0,0.06561483442783356,0.0
3131,3840,Сила воли,хороший фильм,11241,0.9525841474533081,0,0,0.02162533439695835,0.0
3132,3840,Сила воли,хороший фильм,11242,0.9525841474533081,0,0,0.02162533439695835,0.0
3133,2290,Бэйтаун вне закона,хороший фильм,11243,0.9525841474533081,0,0,0.02162533439695835,0.0
3134,2290,Бэйтаун вне закона,отличный фильм,11244,0.9995517134666443,0,0,0.0,0.001108730910345912
3135,20972,Номера,"Не зовсім фільм, а скоріш екранізована театральна п'єса, з дуже-дуже глибоким і не зовсім зрозумілим метафізичним сенсом. Трохи важкий для сприйняття.",11245,0,0,0,0.30736804008483887,0.6791887283325195
3136,18812,Фокстер и Макс,алё кте песплатнаааа тут долька са 49 кривен аа лёёё,11246,0,0,0,0.3998216390609741,0.348655104637146
3137,9519,Форсаж 8,фантастика ад через чур. такого наворотили со спецэфектами что с реальностью ничего общего неимеет,11247,0,0.13297423720359802,0,0.6513648629188538,0.0
3138,13371,Мальчик в полосатой пижаме,Пронизливий фільм про нацизм і людяність. Ніколи знову червоній і коричневій сумі!,11248,0,0.6370407938957214,0,0.4688006341457367,0.0
3139,754,Ганнибал: Восхождение,да,11249,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3140,754,Ганнибал: Восхождение,да,11250,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3141,754,Ганнибал: Восхождение,да,11251,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3142,754,Ганнибал: Восхождение,да,11252,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3143,754,Ганнибал: Восхождение,да,11253,0,1.0000003385357559e-05,0,1.0000100135803223,0.0
3144,15694,Голодный кролик атакует,"фільм вартий для перегляду,  сподобалося,  що є український дубляж",11254,0,0,0,0.4765896201133728,0.6001983880996704
3145,20707,Отец Браун,"чудесный сериал,рекомендую!",11255,0.9879562258720398,0,0,0.09535945951938629,0.0
3146,20707,Отец Браун,"чудесный сериал,рекомендую ",11256,0.9732507467269897,0,0,0.20690405368804932,0.0
3147,18213,Та ещё парочка,Полная хрень,11257,0,0.6791887283325195,0,0.04337579756975174,0.0
3148,20707,Отец Браун,"чудесный сериал, рекомендую ",11258,0.9732507467269897,0,0,0.20690405368804932,0.0
3149,3750,Адреналин: Высокое напряжение,Пародия на остросюжетник. Психоделика от тяжёлых наркотиков...,11259,0,0,0,0.9304682612419128,0.14415885508060455
3150,21081,Бедная Саша,Лайно московського походження!!!,11260,0,0,0,0.30736804008483887,0.9263137578964233
3151,9041,Джули и Джулия: Готовим счастье по рецепту,"Неймовірний фільм! Меріл Стріп, як завжди, геніально зіграла. У історію просто занурюєшся і занепокоєно слідкуєш за розвитком подій. Таке враження, що все відбувається поруч, а ти учасник подій. Фільм обов'язковий для перегляду! ",11261,0,0.20182321965694427,0,0.0,0.812877357006073
3152,15560,Дом,"Мультик супер, все прекрасно! Але є одне но- є дуже сумні моменти і навіть плакати хочеться.... А так все чудово, всім рекомендую!",11262,0.7371681928634644,0,0,0.0,0.4301573634147644
